20171019,0.095,19155,19155,19155,19155,8,56
20171019,0.0957,19155,19155,19155,19155,2,58
20171019,0.1014,19185,19185,19185,19185,2,58
20171019,0.1453,19070,19070,19070,19070,2,60
20171019,0.2105,18990,18990,18990,18990,2,60
20171019,0.213,18885,18885,18885,18885,8,68
20171019,0.2133,18955,18955,18955,18955,2,68
20171019,0.2146,18925,18925,18925,18925,2,68
20171020,0.0001,18990,18990,18990,18990,2,66
20171020,0.0923,18925,18925,18925,18925,2,64
20171020,0.1112,19090,19090,19090,19090,2,64
20171020,0.1113,19095,19095,19095,19095,2,64
20171020,0.1121,19180,19180,19180,19180,2,64
20171020,0.2343,18900,18900,18900,18900,2,64
20171023,0.2358,19205,19205,19205,19205,2,66
20171026,0.1439,19085,19085,19085,19085,2,64
20171030,0.0912,18600,18600,18600,18600,2,64
20171030,0.1337,18380,18380,18380,18380,2,66
20171030,0.1342,18360,18360,18360,18360,2,66
20171101,0.2154,18745,18750,18745,18750,4,68
20171103,0.1415,18700,18700,18700,18700,2,68
20171106,0.2136,19145,19145,19145,19145,2,70
20171107,0.1424,18955,18955,18955,18955,2,72
20171108,0.1114,19000,19000,19000,19000,2,70
20171109,0.1408,19000,19000,19000,19000,2,72
20171110,0.0929,19325,19325,19325,19325,2,74
20171114,0.0914,19300,19300,19300,19300,2,72
20171114,0.2251,19090,19090,19090,19090,2,72
20171116,0.0928,18595,18595,18595,18595,2,70
20171116,0.2147,18635,18635,18635,18635,2,70
20171117,0.0908,18505,18505,18505,18505,2,70
20171120,0.1343,18680,18680,18680,18680,2,70
20171124,0.1449,18650,18650,18650,18650,2,70
20171124,0.2118,18750,18750,18750,18750,2,72
20171127,0.0924,18750,18750,18750,18750,2,70
20171127,0.1332,18590,18590,18590,18590,6,70
20171127,0.1414,18495,18495,18495,18495,2,72
20171128,0.144,18515,18515,18515,18515,2,72
20171128,0.2127,18445,18445,18445,18445,2,72
20171129,0.2151,18420,18420,18420,18420,2,72
20171130,0.1402,18405,18405,18405,18405,4,68
20171130,0.2113,18680,18680,18680,18680,6,64
20171130,0.2336,18680,18680,18680,18680,2,64
20171130,0.2337,18690,18690,18690,18690,2,64
20171130,0.234,18680,18680,18680,18680,6,62
20171201,0.0914,18645,18645,18645,18645,2,64
20171201,0.2239,18890,18890,18890,18890,2,66
20171201,0.2308,18915,18915,18915,18915,2,64
20171201,0.2342,19135,19135,19135,19135,2,66
20171205,0.2126,18860,18860,18860,18860,2,64
20171205,0.2254,18705,18705,18705,18705,4,68
20171206,0.0944,18660,18660,18660,18660,2,66
20171206,0.1416,18660,18660,18660,18660,4,62
20171206,0.1436,18835,18835,18835,18835,2,60
20171206,0.2114,18900,18900,18900,18900,2,62
20171208,0.1459,18600,18600,18600,18600,2,62
20171211,0.2336,18860,18860,18860,18860,4,64
20171212,0.1416,18990,18990,18990,18990,2,64
20171212,0.1437,18965,18965,18965,18965,2,66
20171212,0.2102,19160,19160,19160,19160,2,68
20171212,0.2105,19160,19160,19160,19160,4,70
20171212,0.2137,19090,19090,19085,19085,8,68
20171213,0.0943,19105,19105,19105,19105,2,68
20171213,0.1007,19075,19075,19075,19075,2,68
20171213,0.1034,19105,19105,19105,19105,2,68
20171213,0.111,18890,18890,18890,18890,4,68
20171213,0.1123,19055,19055,19055,19055,2,66
20171213,0.1417,19125,19125,19125,19125,2,66
20171213,0.2103,19115,19115,19115,19115,2,66
20171213,0.2104,19125,19125,19125,19125,2,64
20171214,0.2255,18960,18960,18960,18960,2,62
20171214,0.2256,18960,18960,18960,18960,2,60
20171215,0.1331,18950,18950,18950,18950,2,58
20171215,0.135,18985,18985,18985,18985,2,56
20171218,0.1342,19150,19150,19150,19150,2,56
20171218,0.233,19370,19370,19370,19370,2,58
20171220,0.2132,19315,19315,19315,19315,2,58
20171221,0.1455,19050,19050,19050,19050,2,56
20171221,0.1456,19050,19050,19050,19050,2,54
20171221,0.2101,19070,19070,19070,19070,2,56
20171221,0.2303,18910,18910,18910,18910,2,54
20171222,0.2246,19010,19010,19010,19010,2,54
20171223,0.0002,19055,19055,19055,19055,2,52
20171225,0.1056,19130,19130,19130,19130,2,52
20171226,0.2113,19015,19015,19015,19015,2,52
20171227,0.2348,19140,19140,19110,19110,4,52
20171227,0.2349,19110,19110,19110,19110,2,50
20171228,0.0906,19145,19145,19145,19145,2,52
20171228,0.0936,19140,19140,19140,19140,2,50
20180102,0.0924,19100,19100,19100,19100,2,48
20180102,0.0925,19105,19105,19105,19105,2,46
20180102,0.1011,18950,18950,18950,18950,2,46
20180102,0.1437,18900,18900,18900,18900,2,46
20180103,0.1032,19355,19355,19355,19355,2,48
20180104,0.0048,19280,19280,19280,19280,2,48
20180104,0.2115,19445,19445,19445,19445,2,46
20180104,0.2116,19445,19445,19445,19445,2,44
20180105,0.0925,19400,19400,19400,19400,2,42
20180111,0.005,19340,19340,19340,19340,4,46
20180111,0.0924,19360,19360,19360,19360,2,46
20180111,0.1408,19400,19400,19400,19400,2,44
20180115,0.0904,19165,19165,19165,19165,2,42
20180115,0.0916,19230,19230,19230,19230,2,42
20180115,0.0952,19220,19220,19220,19220,8,50
20180115,0.0956,19230,19230,19230,19230,4,54
20180117,0.0907,19100,19100,19100,19100,2,54
20180117,0.101,19190,19190,19190,19190,8,62
20180118,0.1424,19255,19255,19250,19255,26,88
20180118,0.2112,19355,19355,19355,19355,4,92
20180118,0.2113,19355,19355,19355,19355,4,96
20180118,0.2115,19355,19355,19355,19355,2,98
20180118,0.2131,19405,19405,19405,19405,4,98
20180118,0.221,19335,19335,19335,19335,4,98
20180118,0.2259,19350,19350,19350,19350,2,96
20180119,0.0922,19415,19415,19415,19415,4,92
20180119,0.11,19430,19430,19430,19430,2,90
20180119,0.2136,19400,19400,19400,19400,2,88
20180122,0.1047,19280,19280,19280,19280,2,86
20180125,0.2155,19500,19500,19500,19500,10,96
20180125,0.2156,19470,19470,19470,19470,10,86
20180126,0.1341,19445,19445,19445,19445,2,88
20180129,0.1003,19690,19690,19690,19690,2,86
20180131,0.2115,19395,19395,19395,19395,2,84
20180131,0.2355,19410,19410,19410,19410,12,96
20180131,0.2356,19330,19330,19330,19330,12,84
20180207,0.1441,19110,19110,19110,19110,2,82
20180208,0.1421,19070,19070,19070,19070,2,80
20180222,0.1103,19130,19130,19130,19130,2,82
20180222,0.1347,19140,19140,19140,19140,2,84
20180222,0.1411,19135,19135,19135,19135,2,84
20180222,0.1412,19135,19135,19135,19135,2,86
20180222,0.1417,19135,19135,19135,19135,4,88
20180222,0.2201,19255,19255,19255,19255,2,86
20180222,0.2208,19280,19280,19280,19280,2,84
20180222,0.2257,19240,19240,19240,19240,2,82
20180223,0.2332,19190,19190,19190,19190,4,82
20180226,0.0922,19165,19165,19165,19165,2,84
20180228,0.1057,19000,19000,19000,19000,2,86
20180228,0.11,19005,19005,19005,19005,2,88
20180228,0.1428,19040,19040,19040,19040,2,88
20180228,0.1458,19085,19085,19085,19085,2,88
20180228,0.2124,19005,19005,19005,19005,2,86
20180228,0.2143,19010,19010,19010,19010,2,86
20180228,0.2151,19025,19025,19025,19025,6,80
20180228,0.2152,19030,19030,19030,19030,6,76
20180301,0.1002,18990,18990,18990,18990,6,76
20180302,0.1009,18675,18675,18675,18675,2,78
20180302,0.1041,18725,18725,18725,18725,2,76
20180302,0.1125,18780,18780,18780,18780,4,74
20180307,0.0939,18630,18630,18630,18630,2,74
20180307,0.101,18585,18585,18585,18585,2,76
20180307,0.1456,18540,18540,18540,18540,2,74
20180307,0.1458,18550,18550,18550,18550,2,76
20180308,0.0014,18385,18385,18385,18385,2,76
20180308,0.1403,18445,18445,18215,18215,4,72
20180308,0.1437,18340,18340,18340,18340,4,76
20180308,0.145,18340,18340,18340,18340,2,76
20180309,0.0921,18175,18175,18175,18175,6,76
20180309,0.0922,18150,18150,18150,18150,8,84
20180309,0.0923,18140,18140,18140,18140,2,86
20180309,0.0941,18135,18135,18130,18130,56,134
20180309,0.142,18000,18000,18000,18000,10,134
20180309,0.1421,18000,18000,18000,18000,6,134
20180309,0.21,18245,18245,18225,18225,18,134
20180309,0.2123,18075,18075,18075,18075,2,134
20180312,0.1334,18160,18160,18155,18155,6,134
20180312,0.1402,18220,18220,18220,18220,4,138
20180312,0.1404,18220,18220,18220,18220,4,142
20180312,0.1405,18170,18170,18170,18170,6,148
20180312,0.1417,18220,18220,18220,18220,2,148
20180313,0.0907,17950,17950,17950,17950,2,148
20180313,0.093,17885,17885,17885,17885,4,148
20180313,0.1003,17900,17900,17900,17900,8,148
20180313,0.1057,17890,17895,17890,17895,10,146
20180313,0.1104,17880,17880,17880,17880,2,146
20180313,0.1105,17880,17880,17880,17880,2,146
20180313,0.1108,17880,17880,17870,17870,4,146
20180313,0.111,17870,17870,17870,17870,2,146
20180313,0.1442,17990,17990,17990,17990,2,148
20180314,0.2147,18280,18280,18275,18275,10,154
20180314,0.22,18210,18210,18210,18210,2,154
20180316,0.1351,18300,18300,18300,18300,8,154
20180316,0.1411,18310,18310,18310,18310,2,154
20180321,0.1352,17980,17980,17980,17980,2,156
20180321,0.2145,18215,18215,18215,18215,2,156
20180321,0.2207,18190,18190,18190,18190,2,156
20180321,0.2338,18355,18355,18355,18355,2,156
20180322,0.0019,18395,18395,18395,18395,4,156
20180322,0.1,18305,18305,18305,18305,2,156
20180322,0.1051,18310,18310,18310,18310,2,158
20180322,0.1339,18370,18370,18370,18370,2,160
20180322,0.134,18375,18380,18375,18380,6,160
20180322,0.1405,18495,18495,18495,18495,2,160
20180322,0.1406,18480,18480,18480,18480,2,162
20180322,0.1409,18495,18495,18495,18495,2,164
20180322,0.1432,18570,18570,18570,18570,2,164
20180322,0.1435,18540,18540,18540,18540,2,166
20180322,0.2307,18340,18340,18340,18340,2,166
20180322,0.2324,18305,18305,18305,18305,2,164
20180323,0.1041,18130,18130,18115,18115,4,168
20180323,0.1052,18215,18215,18215,18215,2,168
20180323,0.134,18100,18100,18100,18100,2,166
20180323,0.1344,18100,18100,18100,18100,2,166
20180323,0.1425,18105,18105,18105,18105,8,158
20180326,0.1104,18125,18125,18125,18125,2,160
20180326,0.1105,18070,18095,18070,18095,6,156
20180326,0.1106,18100,18100,18100,18100,4,156
20180326,0.1111,18080,18080,18080,18080,2,156
20180326,0.1114,18110,18110,18110,18110,2,156
20180326,0.1123,18075,18075,18070,18070,4,154
20180327,0.0957,18285,18285,18285,18285,2,156
20180328,0.1038,18340,18340,18340,18340,4,156
20180328,0.1347,18260,18260,18260,18260,12,156
20180328,0.1427,18290,18290,18290,18290,2,158
20180328,0.1428,18290,18290,18290,18290,4,158
20180328,0.143,18250,18250,18250,18250,4,158
20180328,0.1432,18245,18245,18245,18245,40,198
20180330,0.1114,18220,18220,18220,18220,4,200
20180330,0.1348,18245,18250,18245,18250,8,202
20180330,0.143,18340,18340,18300,18300,4,202
20180330,0.1456,18305,18305,18305,18305,4,202
20180330,0.2237,18250,18250,18250,18250,2,202
20180330,0.2351,18495,18500,18495,18500,4,204
20180402,0.0902,18340,18340,18340,18340,4,206
20180402,0.145,18300,18300,18300,18300,2,206
20180402,0.2101,18300,18300,18300,18300,2,208
20180402,0.2115,18250,18250,18250,18250,2,210
20180402,0.2212,18200,18200,18200,18200,2,212
20180403,0.0927,18150,18150,18150,18150,2,214
20180403,0.094,18150,18150,18150,18150,2,214
20180403,0.1339,18105,18105,18105,18105,2,216
20180403,0.1433,18205,18205,18205,18205,2,214
20180403,0.1434,18125,18125,18125,18125,2,214
20180403,0.2122,18195,18195,18195,18195,2,214
20180403,0.2125,18200,18200,18200,18200,2,212
20180403,0.2225,18230,18230,18230,18230,2,212
20180403,0.2226,18230,18230,18230,18230,2,212
20180403,0.2227,18210,18220,18210,18220,6,212
20180403,0.2228,18225,18225,18225,18225,2,212
20180403,0.223,18235,18235,18235,18235,2,212
20180403,0.2231,18235,18235,18235,18235,14,198
20180409,0.0908,18300,18300,18300,18300,2,196
20180409,0.094,18200,18200,18200,18200,2,196
20180409,0.1052,18100,18130,18100,18125,10,196
