20171019,0.0908,19270,19270,19270,19270,4,904
20171019,0.0913,19310,19310,19310,19310,2,904
20171019,0.0916,19245,19245,19245,19245,2,906
20171019,0.0937,19120,19245,19110,19125,14,914
20171019,0.094,19115,19115,19115,19115,2,914
20171019,0.0942,19115,19115,19115,19115,2,914
20171019,0.0947,19235,19235,19235,19235,4,912
20171019,0.095,19200,19200,19200,19200,2,912
20171019,0.0951,19200,19200,19200,19200,2,912
20171019,0.1002,19210,19210,19210,19210,2,914
20171019,0.1004,19200,19200,19200,19200,2,914
20171019,0.1013,19235,19235,19235,19235,4,914
20171019,0.103,19210,19240,19210,19240,4,916
20171019,0.1031,19240,19240,19240,19240,2,918
20171019,0.1032,19195,19240,19195,19240,20,928
20171019,0.1033,19240,19240,19240,19240,2,930
20171019,0.1034,19215,19255,19215,19255,4,934
20171019,0.1036,19220,19220,19220,19220,2,934
20171019,0.1039,19210,19210,19210,19210,2,934
20171019,0.1055,19230,19230,19230,19230,4,932
20171019,0.1119,19210,19210,19210,19210,2,932
20171019,0.1122,19200,19200,19200,19200,6,936
20171019,0.1123,19200,19200,19175,19175,6,940
20171019,0.1359,19205,19205,19205,19205,2,940
20171019,0.1402,19185,19185,19185,19185,2,940
20171019,0.142,19190,19190,19180,19180,4,940
20171019,0.144,19160,19160,19160,19160,2,940
20171019,0.1441,19205,19205,19165,19165,4,942
20171019,0.1442,19195,19195,19150,19150,4,944
20171019,0.1446,19105,19105,19100,19100,10,944
20171019,0.145,19150,19150,19150,19150,2,944
20171019,0.1453,19125,19125,19105,19105,10,944
20171019,0.1454,19115,19120,19115,19120,8,944
20171019,0.1455,19125,19125,19125,19125,4,944
20171019,0.21,19080,19080,19080,19080,4,944
20171019,0.2101,19015,19015,18985,18985,18,938
20171019,0.2105,19075,19075,19075,19075,2,938
20171019,0.2125,18950,18950,18950,18950,2,938
20171019,0.2129,18810,18810,18805,18805,6,940
20171019,0.213,18805,18830,18805,18830,8,944
20171019,0.2138,18825,18825,18825,18825,2,942
20171019,0.2157,18835,18835,18835,18835,2,940
20171019,0.2311,19010,19010,19010,19010,4,940
20171019,0.2318,19005,19005,19005,19005,2,940
20171019,0.2319,19005,19005,19005,19005,4,942
20171019,0.232,19010,19010,19010,19010,2,944
20171019,0.2321,19055,19055,19055,19055,2,944
20171020,0.0922,18940,18940,18940,18940,2,946
20171020,0.0923,18945,18945,18945,18945,2,948
20171020,0.1003,19015,19015,19015,19015,2,950
20171020,0.1033,19000,19000,19000,19000,8,952
20171020,0.1045,19020,19020,19020,19020,2,950
20171020,0.105,19035,19035,19035,19035,2,950
20171020,0.1105,19065,19065,19065,19065,2,950
20171020,0.1108,19120,19120,19120,19120,2,950
20171020,0.1112,19230,19230,19230,19230,2,952
20171020,0.1424,19275,19275,19275,19275,2,952
20171020,0.1425,19290,19290,19290,19290,2,952
20171020,0.1431,19195,19195,19195,19195,2,952
20171020,0.1448,19145,19145,19145,19145,2,952
20171020,0.1458,19145,19145,19145,19145,4,956
20171020,0.2104,19105,19105,19105,19105,2,958
20171020,0.211,19180,19180,19180,19180,2,958
20171020,0.2113,19150,19150,19150,19150,4,958
20171020,0.2121,19145,19145,19145,19145,2,956
20171020,0.2124,19100,19100,19100,19100,4,956
20171020,0.2128,19110,19110,19110,19110,4,952
20171020,0.2136,19095,19095,19095,19095,2,952
20171020,0.2147,19165,19165,19165,19165,2,950
20171020,0.215,19155,19155,19155,19155,2,948
20171020,0.2151,19160,19160,19160,19160,2,948
20171020,0.2155,19240,19240,19240,19240,4,948
20171020,0.2214,19180,19180,19180,19180,2,948
20171020,0.2215,19180,19180,19180,19180,2,946
20171020,0.2219,19190,19190,19190,19190,2,946
20171020,0.225,19065,19065,19065,19065,2,946
20171020,0.2302,18915,18915,18890,18890,4,950
20171020,0.2303,18970,18970,18970,18970,2,948
20171020,0.2308,19000,19000,19000,19000,2,948
20171020,0.2317,18900,18900,18900,18900,2,948
20171020,0.2321,18850,18860,18850,18860,4,950
20171020,0.2323,18875,18875,18875,18875,2,950
20171020,0.2345,18800,18800,18800,18800,2,950
20171020,0.2357,18880,18880,18880,18880,2,952
20171023,0.0905,18955,18955,18955,18955,2,954
20171023,0.0908,18975,18975,18975,18975,2,956
20171023,0.0918,19060,19060,19060,19060,2,956
20171023,0.0921,19095,19095,19095,19095,2,956
20171023,0.1012,19050,19050,19050,19050,2,956
20171023,0.1059,19100,19100,19100,19100,2,954
20171023,0.1331,19095,19095,19095,19095,2,956
20171023,0.134,19145,19145,19145,19145,2,956
20171023,0.1354,19175,19175,19175,19175,2,958
20171023,0.1416,19165,19165,19165,19165,2,960
20171023,0.2102,19205,19205,19205,19205,2,962
20171023,0.2107,19175,19175,19175,19175,4,966
20171023,0.2109,19275,19275,19275,19275,2,966
20171023,0.2112,19170,19170,19170,19170,2,968
20171023,0.2129,19210,19210,19210,19210,2,970
20171023,0.2139,19210,19210,19210,19210,2,972
20171023,0.2151,19225,19225,19225,19225,2,970
20171023,0.2153,19235,19235,19230,19230,6,976
20171023,0.2201,19265,19275,19265,19270,6,978
20171023,0.2202,19270,19290,19270,19290,6,980
20171023,0.2203,19295,19295,19295,19295,4,980
20171023,0.2205,19320,19330,19320,19330,10,980
20171023,0.2231,19315,19315,19315,19315,2,980
20171023,0.225,19260,19260,19260,19260,2,978
20171024,0.0021,19275,19275,19275,19275,2,976
20171024,0.0052,19275,19275,19275,19275,2,974
20171024,0.09,19315,19315,19315,19315,2,974
20171024,0.0901,19290,19290,19290,19290,2,974
20171024,0.0909,19270,19270,19260,19260,6,974
20171024,0.0912,19190,19190,19190,19190,2,974
20171024,0.0955,19335,19335,19335,19335,2,976
20171024,0.0957,19335,19335,19335,19335,2,974
20171024,0.0958,19350,19370,19350,19370,12,972
20171024,0.0959,19370,19370,19370,19370,6,972
20171024,0.1005,19420,19430,19420,19430,6,970
20171024,0.1007,19445,19445,19445,19445,4,974
20171024,0.1008,19420,19420,19410,19410,4,974
20171024,0.1011,19405,19405,19405,19405,2,974
20171024,0.1012,19390,19390,19390,19390,4,976
20171024,0.1014,19380,19380,19380,19380,2,976
20171024,0.103,19385,19385,19385,19385,2,976
20171024,0.1035,19385,19385,19385,19385,2,978
20171024,0.1039,19375,19375,19375,19375,2,980
20171024,0.1041,19355,19355,19355,19355,2,982
20171024,0.1043,19345,19345,19345,19345,2,984
20171024,0.1044,19345,19345,19345,19345,4,988
20171024,0.1048,19340,19340,19340,19340,2,990
20171024,0.1057,19315,19315,19315,19315,2,992
20171024,0.1102,19310,19310,19310,19310,4,992
20171024,0.1106,19300,19300,19300,19300,6,998
20171024,0.1108,19290,19290,19290,19290,2,998
20171024,0.111,19300,19320,19300,19320,6,1004
20171024,0.1111,19315,19320,19315,19320,4,1008
20171024,0.1112,19330,19330,19330,19330,2,1010
20171024,0.1113,19345,19345,19345,19345,2,1012
20171024,0.1116,19300,19300,19295,19295,4,1016
20171024,0.1118,19305,19320,19305,19320,6,1020
20171024,0.1119,19320,19335,19320,19335,4,1024
20171024,0.112,19300,19325,19300,19325,6,1028
20171024,0.1121,19305,19305,19300,19305,12,1030
20171024,0.1122,19300,19315,19300,19315,4,1034
20171024,0.1123,19325,19330,19300,19330,12,1044
20171024,0.1124,19325,19325,19320,19320,6,1048
20171024,0.1125,19315,19315,19315,19315,2,1048
20171024,0.1126,19260,19260,19260,19260,4,1048
20171024,0.1127,19305,19305,19300,19300,8,1048
20171024,0.2101,19255,19255,19175,19175,4,1046
20171024,0.2102,19175,19175,19175,19175,2,1046
